sentence_id,lang,similarity
3509,Japanese,0.8954
3510,Japanese,0.9231
3511,Japanese,0.9057
3512,Japanese,0.7809
3513,Japanese,0.8639
3514,Japanese,0.842
3515,Japanese,0.8281
3516,Japanese,0.9349
3517,Japanese,0.9426
3518,Japanese,0.8863
3519,Japanese,0.8369
3520,Japanese,0.7961
3521,Japanese,0.9001
3522,Japanese,0.8461
3523,Japanese,0.9457
3524,Japanese,0.8049
3525,Japanese,0.8413
3526,Japanese,0.8737
3527,Japanese,0.8784
3528,Japanese,0.9322
3529,Japanese,0.929
3530,Japanese,0.8746
3531,Japanese,0.829
3532,Japanese,0.8897
3533,Japanese,0.8701
3534,Japanese,0.9065
3535,Japanese,0.905
3536,Japanese,0.9084
3537,Japanese,0.8894
3538,Japanese,0.8854
3539,Japanese,0.8792
3540,Japanese,0.9185
3541,Japanese,0.9011
3542,Japanese,0.8891
3543,Japanese,0.8164
3544,Japanese,0.9115
3545,Japanese,0.8833
3546,Japanese,0.8936
3547,Japanese,0.8981
3548,Japanese,0.8652
3549,Japanese,0.8159
3550,Japanese,0.8717
3551,Japanese,0.8977
3552,Japanese,0.8248
3553,Japanese,0.8555
3554,Japanese,0.8596
3555,Japanese,0.8672
3556,Japanese,0.8364
3557,Japanese,0.8084
3558,Japanese,0.8528
3559,Japanese,0.8256
3560,Japanese,0.8686
3561,Japanese,0.8472
3562,Japanese,0.8583
3563,Japanese,0.8435
3564,Japanese,1.0
3565,Japanese,0.891
3566,Japanese,0.8594
3567,Japanese,0.9074
3568,Japanese,0.8133
3569,Japanese,0.8569
3570,Japanese,0.9265
3571,Japanese,0.8133
3572,Japanese,0.8805
3573,Japanese,0.8947
3574,Japanese,0.8299
3575,Japanese,0.8292
3576,Japanese,0.8598
3577,Japanese,0.8551
3578,Japanese,0.8665
3579,Japanese,0.8744
3580,Japanese,0.8373
3581,Japanese,0.8831
3582,Japanese,0.955
3583,Japanese,0.8486
3584,Japanese,0.8811
3585,Japanese,0.8553
3586,Japanese,0.9074
3587,Japanese,0.9454
3588,Japanese,0.8377
3589,Japanese,0.8533
3590,Japanese,0.9289
3591,Japanese,0.8332
3592,Japanese,0.8608
3593,Japanese,0.8266
3594,Japanese,0.8782
3595,Japanese,0.7822
3596,Japanese,0.9339
3597,Japanese,0.8383
3598,Japanese,0.8911
3599,Japanese,0.8565
3600,Japanese,0.8956
3601,Japanese,0.8185
3602,Japanese,0.8268
3603,Japanese,0.8591
3604,Japanese,0.8712
3605,Japanese,0.853
3606,Japanese,0.8933
3607,Japanese,0.8336
3608,Japanese,0.8649
3609,Japanese,0.8061
3610,Japanese,0.8727
3611,Japanese,0.9167
3612,Japanese,0.829
3613,Japanese,0.8359
3614,Japanese,0.8502
3615,Japanese,0.8642
3616,Japanese,0.8592
3617,Japanese,0.8334
3618,Japanese,0.8701
3619,Japanese,0.8821
3620,Japanese,0.8421
3621,Japanese,0.8499
3622,Japanese,0.8604
3623,Japanese,0.8745
3624,Japanese,0.8423
3625,Japanese,0.8973
3626,Japanese,0.8606
3627,Japanese,0.8564
3628,Japanese,0.8272
3629,Japanese,0.8576
3630,Japanese,0.8199
3631,Japanese,0.8847
3632,Japanese,0.9153
3633,Japanese,0.9058
3634,Japanese,0.8797
3635,Japanese,0.8973
3636,Japanese,0.8498
3637,Japanese,0.8609
3638,Japanese,0.8252
3639,Japanese,0.8857
3640,Japanese,0.8522
3641,Japanese,0.854
3642,Japanese,0.8539
3643,Japanese,0.8895
3644,Japanese,0.803
3645,Japanese,0.8787
3646,Japanese,0.9316
3647,Japanese,0.857
3648,Japanese,0.833
3649,Japanese,0.8702
3650,Japanese,0.853
3651,Japanese,0.8459
3652,Japanese,0.8331
3653,Japanese,0.8762
3654,Japanese,0.8901
3655,Japanese,0.8467
3656,Japanese,0.8561
3657,Japanese,0.8459
3658,Japanese,0.9113
3659,Japanese,0.8787
3660,Japanese,0.9289
3661,Japanese,0.8551
3662,Japanese,0.8253
3663,Japanese,0.8579
3664,Japanese,0.7966
3665,Japanese,0.8845
3666,Japanese,0.8489
3667,Japanese,0.8219
3668,Japanese,0.8788
3669,Japanese,0.7972
3670,Japanese,0.8813
3671,Japanese,0.866
3672,Japanese,0.8536
3673,Japanese,0.8796
3674,Japanese,0.9059
3675,Japanese,0.7917
3676,Japanese,0.8998
3677,Japanese,0.855
3678,Japanese,0.816
3679,Japanese,0.8363
3680,Japanese,0.9316
3681,Japanese,0.8576
3682,Japanese,0.8714
3683,Japanese,0.8822
3684,Japanese,0.9019
3685,Japanese,0.8472
3686,Japanese,0.8763
3687,Japanese,0.9272
3688,Japanese,0.9097
3689,Japanese,0.8446
3690,Japanese,0.9294
3691,Japanese,0.7807
3692,Japanese,0.8644
3693,Japanese,0.9137
3694,Japanese,0.8361
3695,Japanese,0.7999
3696,Japanese,0.9183
3697,Japanese,0.8829
3698,Japanese,0.9459
3699,Japanese,0.8963
3700,Japanese,0.8115
3701,Japanese,0.8385
3702,Japanese,0.9399
3703,Japanese,0.8783
3704,Japanese,0.8895
3705,Japanese,0.8265
3706,Japanese,0.8791
3707,Japanese,0.9184
3708,Japanese,0.8961
3709,Japanese,0.8601
3710,Japanese,0.9305
3711,Japanese,0.871
3712,Japanese,0.8562
3713,Japanese,0.845
3714,Japanese,0.9677
3715,Japanese,0.8289
3716,Japanese,0.8025
3717,Japanese,0.8978
3718,Japanese,0.8704
3719,Japanese,0.866
3720,Japanese,0.9084
3721,Japanese,0.865
3722,Japanese,0.8435
3723,Japanese,0.9149
3724,Japanese,0.899
3725,Japanese,0.8656
3726,Japanese,0.8972
3727,Japanese,0.8663
3728,Japanese,0.8903
3729,Japanese,0.8505
3730,Japanese,0.9521
3731,Japanese,0.8866
3732,Japanese,0.8409
3733,Japanese,0.8389
3734,Japanese,0.8118
3735,Japanese,0.8562
3736,Japanese,0.9095
3737,Japanese,0.8444
3738,Japanese,0.8092
3739,Japanese,0.8307
3740,Japanese,0.8633
3741,Japanese,0.8642
3742,Japanese,0.7914
3743,Japanese,0.8405
3744,Japanese,0.8174
3745,Japanese,0.8875
3746,Japanese,0.8989
3747,Japanese,0.822
3748,Japanese,0.877
3749,Japanese,0.9011
3750,Japanese,0.8628
3751,Japanese,0.8704
3752,Japanese,0.8866
3753,Japanese,0.823
3754,Japanese,0.7932
3755,Japanese,0.8951
3756,Japanese,0.8557
3757,Japanese,0.8847
3758,Japanese,0.872
3759,Japanese,0.8808
3760,Japanese,0.8381
3761,Japanese,0.9322
3762,Japanese,0.8501
3763,Japanese,0.838
3764,Japanese,0.8547
3765,Japanese,0.9017
3766,Japanese,0.8169
3767,Japanese,0.8397
3768,Japanese,0.8484
3769,Japanese,0.8996
3770,Japanese,0.8789
3771,Japanese,0.8018
3772,Japanese,0.8785
3773,Japanese,0.8597
3774,Japanese,0.8907
3775,Japanese,0.8665
3776,Japanese,0.916
3777,Japanese,0.9043
3778,Japanese,0.9213
3779,Japanese,0.8762
3780,Japanese,0.8679
3781,Japanese,0.8445
3782,Japanese,0.8699
3783,Japanese,0.9198
3784,Japanese,0.8975
3785,Japanese,0.7923
3786,Japanese,0.8421
3787,Japanese,0.9114
3788,Japanese,0.8525
3789,Japanese,0.8701
3790,Japanese,0.8685
3791,Japanese,0.9075
3792,Japanese,0.9352
3793,Japanese,0.8652
3794,Japanese,0.8226
3795,Japanese,0.8394
3796,Japanese,0.8792
3797,Japanese,0.9137
3798,Japanese,0.8915
3799,Japanese,0.9255
3800,Japanese,0.8572
3801,Japanese,0.8567
3802,Japanese,0.8162
3803,Japanese,0.8982
3804,Japanese,0.8201
3805,Japanese,0.8454
3806,Japanese,0.8303
3807,Japanese,0.8724
3808,Japanese,0.8374
3809,Japanese,0.8663
3810,Japanese,0.8916
3811,Japanese,0.8738
3812,Japanese,0.8696
3813,Japanese,0.9189
3814,Japanese,0.8441
3815,Japanese,0.9102
3816,Japanese,0.951
3817,Japanese,0.8546
3818,Japanese,0.954
3819,Japanese,0.8885
3820,Japanese,0.8387
3821,Japanese,0.9453
3822,Japanese,0.8185
3823,Japanese,0.9141
3824,Japanese,0.8378
3825,Japanese,0.825
3826,Japanese,0.8368
3827,Japanese,1.0
3828,Japanese,0.9451
3829,Japanese,0.8988
3830,Japanese,0.8825
3831,Japanese,0.8659
3832,Japanese,0.8359
3833,Japanese,0.892
3834,Japanese,0.8045
3835,Japanese,0.9075
3836,Japanese,0.8011
3837,Japanese,0.8839
3838,Japanese,0.8584
3839,Japanese,0.9127
3840,Japanese,0.8543
3841,Japanese,0.8597
3842,Japanese,0.8792
3843,Japanese,1.0
3844,Japanese,0.8518
3845,Japanese,0.8583
3846,Japanese,0.8904
3847,Japanese,0.8349
3848,Japanese,0.907
3849,Japanese,0.8278
3850,Japanese,0.8671
3851,Japanese,0.8685
3852,Japanese,0.8607
3853,Japanese,0.8806
3854,Japanese,0.8459
3855,Japanese,0.9107
3856,Japanese,0.8594
3857,Japanese,0.8808
3858,Japanese,0.809
3859,Japanese,0.8944
3860,Japanese,0.8391
3861,Japanese,0.8257
3862,Japanese,0.8598
3863,Japanese,0.8749
3864,Japanese,0.8912
3865,Japanese,0.837
3866,Japanese,0.9333
3867,Japanese,0.8846
3868,Japanese,0.8222
3869,Japanese,0.8696
3870,Japanese,0.8468
3871,Japanese,0.8163
3872,Japanese,0.8768
3873,Japanese,0.8408
3874,Japanese,0.895
3875,Japanese,0.813
3876,Japanese,0.8635
3877,Japanese,0.8536
3878,Japanese,0.9267
3879,Japanese,0.9028
3880,Japanese,0.8679
3881,Japanese,0.8597
3882,Japanese,0.8497
3883,Japanese,0.8755
3884,Japanese,0.9222
3885,Japanese,0.8983
3886,Japanese,0.875
3887,Japanese,0.8236
3888,Japanese,0.8361
3889,Japanese,0.9124
3890,Japanese,0.8271
3891,Japanese,0.9359
3892,Japanese,0.8745
3893,Japanese,0.7654
3894,Japanese,0.9025
3895,Japanese,0.8174
3896,Japanese,0.8345
3897,Japanese,0.8988
3898,Japanese,0.8646
3899,Japanese,0.9058
3900,Japanese,0.8844
3901,Japanese,0.8373
3902,Japanese,0.7657
3903,Japanese,0.8852
3904,Japanese,0.8691
3905,Japanese,0.804
3906,Japanese,0.8665
3907,Japanese,0.8509
3908,Japanese,0.9173
3909,Japanese,0.7885
3910,Japanese,0.8699
3911,Japanese,0.9018
3912,Japanese,0.8564
3913,Japanese,0.8266
3914,Japanese,0.8475
3915,Japanese,0.9173
3916,Japanese,0.8561
3917,Japanese,0.9904
3918,Japanese,0.9101
3919,Japanese,0.8543
3920,Japanese,0.8896
3921,Japanese,0.9105
3922,Japanese,0.9061
3923,Japanese,0.8884
3924,Japanese,0.8953
3925,Japanese,0.8854
3926,Japanese,0.8461
3927,Japanese,0.8243
3928,Japanese,0.8863
3929,Japanese,0.8528
3930,Japanese,0.8542
3931,Japanese,0.859
3932,Japanese,0.842
3933,Japanese,0.857
3934,Japanese,0.9329
3935,Japanese,0.8618
3936,Japanese,0.9453
3937,Japanese,0.8895
3938,Japanese,0.8816
3939,Japanese,0.8727
3940,Japanese,0.8377
3941,Japanese,0.8716
3942,Japanese,0.9285
3943,Japanese,0.8534
3944,Japanese,0.8515
3945,Japanese,0.8694
3946,Japanese,1.0
3947,Japanese,0.87
3948,Japanese,0.9247
3949,Japanese,0.8371
3950,Japanese,0.8643
3951,Japanese,0.8513
3952,Japanese,0.8913
3953,Japanese,0.826
3954,Japanese,0.9047
3955,Japanese,0.8961
3956,Japanese,0.8266
3957,Japanese,0.8502
3958,Japanese,0.8244
3959,Japanese,0.8974
3960,Japanese,0.879
3961,Japanese,0.8143
3962,Japanese,0.9068
3963,Japanese,0.8675
3964,Japanese,0.9013
3965,Japanese,0.8164
3966,Japanese,0.9146
3967,Japanese,0.8482
3968,Japanese,0.9044
3969,Japanese,0.8358
3970,Japanese,0.8216
3971,Japanese,0.8743
3972,Japanese,0.8706
3973,Japanese,0.8901
3974,Japanese,0.8327
3975,Japanese,0.8557
3976,Japanese,0.8649
3977,Japanese,0.9007
3978,Japanese,0.9294
3979,Japanese,0.8436
3980,Japanese,0.87
3981,Japanese,0.9012
3982,Japanese,0.9302
3983,Japanese,0.8701
3984,Japanese,0.8259
3985,Japanese,0.8806
3986,Japanese,0.8837
3987,Japanese,0.8908
3988,Japanese,0.9107
3989,Japanese,0.8694
3990,Japanese,0.8738
3991,Japanese,0.9002
3992,Japanese,0.834
3993,Japanese,0.8649
3994,Japanese,0.8202
3995,Japanese,0.8735
3996,Japanese,0.8499
3997,Japanese,0.8881
3998,Japanese,0.8791
3999,Japanese,0.8371
4000,Japanese,0.8412
4001,Russian,0.9219
4002,Russian,0.9307
4003,Russian,0.8349
4004,Russian,0.906
4005,Russian,0.9334
4006,Russian,0.87
4007,Russian,0.8807
4008,Russian,0.9067
4009,Russian,0.9462
4010,Russian,0.9522
4011,Russian,0.928
4012,Russian,0.8629
4013,Russian,0.9038
4014,Russian,0.889
4015,Russian,0.9405
4016,Russian,0.9376
4017,Russian,0.9293
4018,Russian,0.8879
4019,Russian,0.9677
4020,Russian,0.9671
4021,Russian,0.899
4022,Russian,0.8899
4023,Russian,0.901
4024,Russian,0.9324
4025,Russian,0.8737
4026,Russian,0.8486
4027,Russian,0.9341
4028,Russian,1.0
4029,Russian,0.8714
4030,Russian,0.8607
4031,Russian,0.8688
4032,Russian,0.943
4033,Russian,0.954
4034,Russian,0.8984
4035,Russian,0.9409
4036,Russian,0.9653
4037,Russian,0.8275
4038,Russian,0.942
4039,Russian,0.8398
4040,Russian,0.8272
4041,Russian,0.8501
4042,Russian,0.9331
4043,Russian,0.9498
4044,Russian,0.9398
4045,Russian,0.8975
4046,Russian,0.9405
4047,Russian,0.8596
4048,Russian,0.8935
4049,Russian,0.9335
4050,Russian,0.833
4051,Russian,0.9342
4052,Russian,0.931
4053,Russian,0.9131
4054,Russian,0.9076
4055,Russian,0.8488
4056,Russian,0.8782
4057,Russian,0.9511
4058,Russian,0.9105
4059,Russian,0.9542
4060,Russian,0.9169
4061,Russian,0.9292
4062,Russian,0.9536
4063,Russian,0.8562
4064,Russian,0.8734
4065,Russian,0.9127
4066,Russian,0.948
4067,Russian,0.9071
4068,Russian,0.83
4069,Russian,0.8752
4070,Russian,0.9277
4071,Russian,0.9318
4072,Russian,0.9411
4073,Russian,0.9466
4074,Russian,0.9449
4075,Russian,0.8967
4076,Russian,0.8463
4077,Russian,0.8923
4078,Russian,0.873
4079,Russian,0.913
4080,Russian,0.9057
4081,Russian,0.8887
4082,Russian,0.8248
4083,Russian,0.9437
4084,Russian,0.9711
4085,Russian,0.9195
4086,Russian,0.9383
4087,Russian,0.844
4088,Russian,0.9242
4089,Russian,0.8146
4090,Russian,0.8713
4091,Russian,0.9173
4092,Russian,0.9416
4093,Russian,0.9567
4094,Russian,0.9385
4095,Russian,0.9203
4096,Russian,0.868
4097,Russian,0.9639
4098,Russian,0.9106
4099,Russian,0.9307
4100,Russian,0.8673
4101,Russian,0.9609
4102,Russian,0.933
4103,Russian,0.8409
4104,Russian,0.9343
4105,Russian,0.9533
4106,Russian,0.8851
4107,Russian,0.797
4108,Russian,0.9172
4109,Russian,0.9204
4110,Russian,0.9285
4111,Russian,0.8821
4112,Russian,0.9392
4113,Russian,0.8602
4114,Russian,0.9464
4115,Russian,0.9468
4116,Russian,0.9219
4117,Russian,0.9367
4118,Russian,0.9032
4119,Russian,0.9455
4120,Russian,0.9218
4121,Russian,0.9328
4122,Russian,0.868
4123,Russian,0.8834
4124,Russian,0.8396
4125,Russian,0.9221
4126,Russian,0.9444
4127,Russian,0.9661
4128,Russian,0.9493
4129,Russian,0.9503
4130,Russian,0.8961
4131,Russian,0.8455
4132,Russian,0.9403
4133,Russian,0.7858
4134,Russian,1.0
4135,Russian,0.8771
4136,Russian,0.9537
4137,Russian,0.9295
4138,Russian,0.8972
4139,Russian,0.9498
4140,Russian,0.8536
4141,Russian,0.9419
4142,Russian,0.8273
4143,Russian,0.9664
4144,Russian,0.901
4145,Russian,0.9621
4146,Russian,0.8672
4147,Russian,0.851
4148,Russian,0.9101
4149,Russian,0.8851
4150,Russian,0.8672
4151,Russian,0.9124
4152,Russian,0.994
4153,Russian,0.9701
4154,Russian,0.9199
4155,Russian,0.8129
4156,Russian,0.9339
4157,Russian,0.9197
4158,Russian,0.8916
4159,Russian,0.8785
4160,Russian,0.8953
4161,Russian,0.9233
4162,Russian,0.8741
4163,Russian,0.9479
4164,Russian,0.9001
4165,Russian,0.8516
4166,Russian,0.9222
4167,Russian,0.9277
4168,Russian,0.882
4169,Russian,0.9426
4170,Russian,0.8596
4171,Russian,0.92
4172,Russian,0.947
4173,Russian,0.8829
4174,Russian,0.8745
4175,Russian,0.835
4176,Russian,0.9064
4177,Russian,0.9516
4178,Russian,0.8757
4179,Russian,0.8551
4180,Russian,0.9732
4181,Russian,0.9326
4182,Russian,0.9332
4183,Russian,0.7944
4184,Russian,0.8938
4185,Russian,0.8214
4186,Russian,0.8397
4187,Russian,0.877
4188,Russian,0.8184
4189,Russian,0.9448
4190,Russian,0.8981
4191,Russian,0.905
4192,Russian,0.9177
4193,Russian,0.9025
4194,Russian,0.872
4195,Russian,0.9475
4196,Russian,0.9219
4197,Russian,0.9294
4198,Russian,0.9602
4199,Russian,0.959
4200,Russian,0.9033
4201,Russian,0.9506
4202,Russian,0.7765
4203,Russian,0.9229
4204,Russian,0.8628
4205,Russian,0.8937
4206,Russian,0.9232
4207,Russian,0.8722
4208,Russian,0.9334
4209,Russian,0.89
4210,Russian,0.8284
4211,Russian,0.9081
4212,Russian,0.9551
4213,Russian,0.9502
4214,Russian,0.9011
4215,Russian,0.9322
4216,Russian,0.8814
4217,Russian,0.901
4218,Russian,0.9132
4219,Russian,0.9021
4220,Russian,0.8867
4221,Russian,0.9397
4222,Russian,0.8988
4223,Russian,0.9459
4224,Russian,0.9502
4225,Russian,0.9042
4226,Russian,0.9118
4227,Russian,0.9544
4228,Russian,0.9203
4229,Russian,0.9371
4230,Russian,0.826
4231,Russian,0.9442
4232,Russian,0.9358
4233,Russian,0.873
4234,Russian,0.899
4235,Russian,0.8729
4236,Russian,0.859
4237,Russian,0.9352
4238,Russian,0.911
4239,Russian,0.8048
4240,Russian,0.9199
4241,Russian,0.8327
4242,Russian,0.9445
4243,Russian,0.9031
4244,Russian,0.834
4245,Russian,0.9424
4246,Russian,0.9379
4247,Russian,0.888
4248,Russian,0.9126
4249,Russian,0.9447
4250,Russian,0.9425
4251,Russian,0.8916
4252,Russian,0.9082
4253,Russian,0.9064
4254,Russian,0.9398
4255,Russian,0.8645
4256,Russian,0.8969
4257,Russian,0.9204
4258,Russian,0.9392
4259,Russian,0.9178
4260,Russian,0.9133
4261,Russian,0.9452
4262,Russian,0.948
4263,Russian,0.9176
4264,Russian,0.8328
4265,Russian,0.9559
4266,Russian,0.8938
4267,Russian,0.9462
4268,Russian,0.8528
4269,Russian,0.9457
4270,Russian,0.9071
4271,Russian,0.9575
4272,Russian,0.916
4273,Russian,0.9191
4274,Russian,0.909
4275,Russian,0.851
4276,Russian,0.8052
4277,Russian,0.9635
4278,Russian,0.9014
4279,Russian,0.9404
4280,Russian,0.9369
4281,Russian,0.9484
4282,Russian,0.8977
4283,Russian,0.921
4284,Russian,0.9226
4285,Russian,0.906
4286,Russian,0.871
4287,Russian,0.8563
4288,Russian,0.8435
4289,Russian,0.8459
4290,Russian,0.942
4291,Russian,0.8815
4292,Russian,0.9241
4293,Russian,0.8804
4294,Russian,0.9343
4295,Russian,0.8768
4296,Russian,0.9139
4297,Russian,0.9155
4298,Russian,0.9088
4299,Russian,0.9181
4300,Russian,0.9008
4301,Russian,0.9305
4302,Russian,0.8668
4303,Russian,0.962
4304,Russian,0.8941
4305,Russian,0.9157
4306,Russian,0.9661
4307,Russian,0.7837
4308,Russian,0.9027
4309,Russian,0.9314
4310,Russian,0.935
4311,Russian,0.9355
4312,Russian,0.9252
4313,Russian,0.9452
4314,Russian,0.9077
4315,Russian,0.8986
4316,Russian,0.7569
4317,Russian,0.8357
4318,Russian,0.8145
4319,Russian,0.9243
4320,Russian,0.9289
4321,Russian,0.9672
4322,Russian,0.9018
4323,Russian,0.9147
4324,Russian,0.9446
4325,Russian,0.9611
4326,Russian,0.8699
4327,Russian,0.9092
4328,Russian,0.9438
4329,Russian,0.9354
4330,Russian,0.9273
4331,Russian,0.9143
4332,Russian,0.9686
4333,Russian,0.8486
4334,Russian,0.8522
4335,Russian,0.8037
4336,Russian,0.9551
4337,Russian,0.8882
4338,Russian,0.8655
4339,Russian,0.9135
4340,Russian,0.9124
4341,Russian,0.9316
4342,Russian,0.9049
4343,Russian,0.8609
4344,Russian,0.9225
4345,Russian,0.9003
4346,Russian,0.8864
4347,Russian,0.9263
4348,Russian,0.9154
4349,Russian,0.8931
4350,Russian,0.9466
4351,Russian,0.9597
4352,Russian,0.9373
4353,Russian,0.9446
4354,Russian,0.9026
4355,Russian,0.9228
4356,Russian,0.8937
4357,Russian,0.891
4358,Russian,0.8772
4359,Russian,0.8621
4360,Russian,0.912
4361,Russian,0.9513
4362,Russian,0.8562
4363,Russian,0.9257
4364,Russian,0.9114
4365,Russian,0.8809
4366,Russian,0.9205
4367,Russian,0.9037
4368,Russian,0.9393
4369,Russian,0.9656
4370,Russian,1.0
4371,Russian,0.8762
4372,Russian,0.8588
4373,Russian,0.8503
4374,Russian,0.8801
4375,Russian,0.9011
4376,Russian,0.8586
4377,Russian,0.8851
4378,Russian,0.9533
4379,Russian,0.8714
4380,Russian,0.9203
4381,Russian,0.9007
4382,Russian,0.9438
4383,Russian,0.9057
4384,Russian,0.8983
4385,Russian,0.9072
4386,Russian,0.9298
4387,Russian,0.9122
4388,Russian,0.9193
4389,Russian,0.9314
4390,Russian,0.9401
4391,Russian,0.9235
4392,Russian,0.9547
4393,Russian,0.9317
4394,Russian,0.8808
4395,Russian,0.9514
4396,Russian,0.8915
4397,Russian,0.9563
4398,Russian,0.9405
4399,Russian,0.9322
4400,Russian,0.8971
4401,Russian,0.8694
4402,Russian,0.9588
4403,Russian,0.8333
4404,Russian,0.9361
4405,Russian,0.8625
4406,Russian,0.8645
4407,Russian,0.9494
4408,Russian,0.8509
4409,Russian,0.9699
4410,Russian,0.9548
4411,Russian,0.8356
4412,Russian,0.9287
4413,Russian,0.8949
4414,Russian,0.9355
4415,Russian,0.9263
4416,Russian,0.922
4417,Russian,0.9249
4418,Russian,0.8944
4419,Russian,0.8645
4420,Russian,0.903
4421,Russian,0.9005
4422,Russian,0.8676
4423,Russian,0.9943
4424,Russian,0.9219
4425,Russian,0.9515
4426,Russian,0.9206
4427,Russian,0.9607
4428,Russian,0.9271
4429,Russian,0.9417
4430,Russian,0.9183
4431,Russian,0.9821
4432,Russian,0.823
4433,Russian,0.9192
4434,Russian,0.9565
4435,Russian,0.8513
4436,Russian,0.8693
4437,Russian,0.8993
4438,Russian,0.9407
4439,Russian,0.9589
4440,Russian,0.8387
4441,Russian,0.9312
4442,Russian,0.8544
4443,Russian,0.9551
4444,Russian,0.8687
4445,Russian,0.9993
4446,Russian,0.8829
4447,Russian,0.9606
4448,Russian,0.9185
4449,Russian,0.9619
4450,Russian,0.8963
4451,Russian,0.8776
4452,Russian,0.7935
4453,Russian,0.9401
4454,Russian,0.9163
4455,Russian,0.9565
4456,Russian,0.9317
4457,Russian,0.919
4458,Russian,0.9093
4459,Russian,0.8959
4460,Russian,0.8915
4461,Russian,0.9597
4462,Russian,0.9341
4463,Russian,0.8953
4464,Russian,0.872
4465,Russian,0.8416
4466,Russian,0.9094
4467,Russian,0.9491
4468,Russian,0.9501
4469,Russian,0.8976
4470,Russian,0.8947
4471,Russian,0.9114
4472,Russian,0.9324
4473,Russian,0.9666
4474,Russian,0.9158
4475,Russian,0.8896
4476,Russian,0.9301
4477,Russian,0.9433
4478,Russian,0.8937
4479,Russian,0.839
4480,Russian,0.8578
4481,Russian,0.9308
4482,Russian,0.9017
4483,Russian,0.9492
4484,Russian,0.9164
4485,Russian,0.8127
4486,Russian,0.9092
4487,Russian,0.8817
4488,Russian,0.9094
4489,Russian,0.952
4490,Russian,0.8403
4491,Russian,0.9403
4492,Russian,0.853
4493,Russian,0.9336
4494,Russian,0.8642
4495,Russian,0.9261
4496,Russian,0.9368
4497,Russian,0.953
4498,Russian,0.875
4499,Russian,0.9178
4500,Russian,0.9336
4501,Russian,0.8593
4502,Russian,0.9502
4503,Russian,0.9176
4504,Russian,0.8834
4505,Russian,0.8805
4506,Russian,0.8998
4507,Russian,0.9139
4508,Russian,0.9193
4509,Russian,0.9249
4510,Russian,0.9136
4511,Russian,0.968
4512,Russian,0.8859
4513,Russian,0.914
4514,Russian,0.9514
4515,Russian,0.8891
4516,Russian,0.8835
4517,Russian,0.9371
4518,Russian,0.9199
4519,Russian,0.9396
4520,Russian,0.9465
4521,Russian,0.9044
4522,Russian,0.8319
4523,Russian,0.9388
4524,Russian,0.9519
4525,Russian,0.9057
4526,Russian,0.9348
4527,Russian,0.8583
4528,Russian,0.943
4529,Russian,0.8731
4530,Russian,0.9686
4531,Russian,0.9231
4532,Russian,0.8457
4533,Russian,0.9284
4534,Russian,0.945
4535,Russian,0.8875
4536,Russian,0.8795
4537,Russian,0.9306
4538,Russian,0.9279
4539,Russian,0.9245
4540,Russian,0.9262
4541,Russian,0.9057
4542,Russian,0.8623
4543,Russian,0.9629
4544,Russian,0.8514
4545,Russian,0.9231
4546,Russian,0.8747
4547,Russian,0.936
4548,Russian,0.88
4549,Russian,0.9659
4550,Russian,0.9564
4551,Russian,0.8784
4552,Russian,0.8667
4553,Russian,0.9455
4554,Russian,0.9386
4555,Russian,0.9275
4556,Russian,0.9262
4557,Russian,0.9119
4558,Russian,0.954
4559,Russian,0.9105
4560,Russian,0.8755
4561,Russian,0.9255
4562,Russian,0.9157
4563,Russian,0.9123
4564,Russian,0.9
4565,Russian,0.8909
4566,Russian,0.9471
4567,Russian,0.8326
4568,Russian,0.8941
4569,Russian,0.9323
4570,Russian,0.9165
4571,Russian,0.9275
4572,Russian,0.9522
4573,Russian,0.9157
4574,Russian,0.8716
4575,Russian,0.9182
4576,Russian,0.9696
4577,Russian,0.9249
4578,Russian,0.9085
4579,Russian,0.9306
4580,Russian,0.8711
4581,Russian,0.9021
4582,Russian,0.8759
4583,Russian,0.9532
4584,Russian,0.8895
4585,Russian,0.936
4586,Russian,0.9215
4587,Russian,0.9018
4588,Russian,0.9165
4589,Russian,0.9313
4590,Russian,0.8968
4591,Russian,0.8948
4592,Russian,0.9074
4593,Russian,0.8927
4594,Russian,0.9066
4595,Russian,0.9423
4596,Russian,0.8135
4597,Russian,0.838
4598,Russian,0.9106
4599,Russian,0.8476
4600,Russian,0.8621
4601,Russian,0.9069
4602,Russian,0.9455
4603,Russian,0.9272
4604,Russian,0.9052
4605,Russian,0.9404
4606,Russian,0.918
4607,Russian,0.9112
4608,Russian,0.9479
4609,Russian,0.9494
